copyCreationTime,captureTime,touchTime,id_global,grayscale,aperture,flashFired,focalLength,isoSpeedRating,shutterSpeed,Temperature,Tint,currTemp,currTint
-63113817600,2022-03-19T18:30:44.14,741426606.4,537B1DE7-89DB-4325-9801-C2C6DEAF0C08,0,2,0,58,1600,11.965784,5750,2,6173,5
-63113817600,2022-09-03T17:49:38,741426606.6,FA38757B-327C-4313-926F-F30B1F94F37C,0,3.356144,0,63,400,9.965784,5777,14,6137,9
-63113817600,2023-06-09T20:26:57.00,741426607.2,08C1AC01-AB2E-4577-992B-6542EFF49968,0,2.970854,1,180,1000,7.321928,4950,15,5496,6
-63113817600,2023-01-07T18:24:34.34,741426606.8,3937CC22-F203-4557-B032-BC71E133F6A4,0,4.643856,1,35,250,11.965784,4332,2,4541,13
-63113817600,2023-06-09T20:24:22.00,741426607.2,D4900764-2D51-46B0-A6A9-D656873F65C4,0,3.356144,1,115,1000,7.321928,5300,14,5496,6
-63113817600,2023-01-07T23:14:36.38,741426606.8,FE5F70C1-4020-4759-AA75-795D224D8843,0,3.356144,1,35,2500,6.965784,5050,2,4710,13
-63113817600,2023-05-20T10:19:01,741426607,F6697627-E07C-438B-8C3A-4FCC5365371D,0,1.695994,0,35,100,10.965784,5532,25,5258,11
-63113817600,2023-11-18T20:44:29.21,741426607.9,D3B77FFA-CF6A-46AA-A641-A98814A8652F,0,0.970854,0,35,1000,6.643856,2800,6,3401,7
-63113817600,2022-03-26T18:03:02,741426606.4,7F6B37AD-72AE-4194-813C-91EBF41194DA,0,3.356144,0,70,200,9.965784,4769,8,7125,15
-63113817600,2022-06-10T13:13:10.83,741426606.5,F629F3EB-D099-47E5-A3C4-A117D7E56C63,0,1.356144,0,50,160,10.965784,4350,17,3794,-2
-63113817600,2023-10-21T15:12:12,741426614.4,7E41BC86-2684-47FC-9102-D4EFC0E53F87,0,2.970854,0,60,160,8.643856,5419,6,6217,6
-63113817600,2023-11-18T19:02:43.90,741426607.9,CF14EC0E-036C-42A3-8A0C-F482535D97E7,0,2,0,35,2000,7.643856,2550,6,3175,8
-63113817600,2022-11-12T18:32:52.00,741426606.7,DC294E06-0F36-4DC9-9321-382C74577093,0,2.970854,0,85,1600,6.965784,2700,-3,3008,-4
-63113817600,2023-09-18T19:22:12.76,741426607.7,BAFD3851-DAED-4E2F-B7BA-F5632289F4C6,0,0.970854,0,35,1100,6.965784,5107,0,6552,-2
-63113817600,2022-08-29T17:24:43.860,741426606.6,C3DF0E66-FBD5-46E9-BE1D-3726F15ACE18,0,3.61471,0,39,640,9.643856,6554,20,5440,8
-63113817600,2023-03-11T17:30:39.17,741426606.9,AB1002D5-E74C-47D4-B33C-BF5DD155FA41,0,2,0,58,800,10.965784,5582,3,4976,15
-63113817600,2023-09-16T14:35:45.23,741426607.6,68CED910-3D9E-4954-A016-5199ED171744,0,4.643856,0,50,100,7.321928,4950,25,4679,18
-63113817600,2023-08-20T15:42:37.281,741426607.6,AEF1372E-215C-4AAE-B3C0-73D1841B524A,0,2,1,35,160,7.643856,5000,12,5578,20
-63113817600,2023-12-17T14:42:32.71,741426608,88253CB4-2AF0-4333-9C54-0C8045403973,0,2,0,35,320,7.965784,6250,14,7597,1
-63113817600,2022-10-16T16:07:37.50,741426606.7,4AC20EC9-F3D4-4B45-BB9B-8858D2AF59E2,0,3.356144,0,50,500,7.965784,5008,17,5023,19
-63113817600,2023-08-03T19:23:57.06,741426607.5,EED47D8F-AD58-426B-8BAB-2839C5C36C73,0,2.970854,0,300,360,11.965784,5100,13,4704,18
-63113817600,2022-06-11T12:27:03.03,741426606.5,43DB9F5A-40E6-4194-BCF4-DEB945D52D5F,0,1.695994,0,85,100,8.643856,4850,7,5048,3
-63113817600,2024-03-15T14:17:29,741426608.1,ECBD1A42-EA51-4110-AB2C-5FA3DA2F6B5C,0,3.61471,0,35,1600,6.965784,3200,-1,3431,-12
-63113817600,2023-05-13T13:41:02.00,741426607,E4AE6B6B-CDB4-4517-A24C-457CCA7B0F76,0,4,1,31,800,6.965784,5000,10,5990,6
-63113817600,2023-10-06T15:55:50.87,741426607.8,CDEE4D65-BB63-46E9-871F-CD42076EFDAB,0,6,0,50,400,6.965784,4500,-15,4988,-2
-63113817600,2022-02-21T16:01:03.46,741426606.4,2AFC1B95-5C46-4A42-9BEB-5A3D18503ECC,0,1.695994,0,85,200,6.643856,3850,18,4268,14
-63113817600,2023-05-07T15:19:17.15,741426614.3,080F58AC-1F18-40F1-A0B6-64D9B522076C,0,2.970854,0,300,320,10.643856,5632,19,4848,11
-63113817600,2023-02-16T17:29:33.06,741426606.9,EE3E6B15-C87E-4611-83CF-6ADEE6E724DA,0,2.643856,0,35,640,7.643856,3900,6,4084,3
-63113817600,2022-09-02T13:57:21,741426606.6,FF5F2CA2-21DA-4B93-A794-FDFC94FE2D5B,0,2.970854,0,55,640,8.643856,5750,23,5391,11
-63113817600,2023-08-03T19:48:28.21,741426607.5,B2AFF805-0132-4915-A9B9-F64287218F9B,0,2.970854,0,300,900,11.965784,5550,11,5007,14
-63113817600,2023-09-02T11:07:40.771,741426607.6,317D8000-FDF7-4789-AC9B-D1C77FBCA150,0,2.970854,0,35,100,7.965784,6850,18,7058,23
-63113817600,2023-06-09T21:45:08.00,741426614.3,9A4B0818-69FF-4E7B-BD28-27D7C2BA222E,0,4,1,17,1000,7.321928,4250,-20,6256,6
-63113817600,2023-05-28T16:03:09.93,741426607.1,B17B479C-5183-4034-BBCE-9336BE96D825,0,4.643856,0,24,250,10.643856,5682,11,5891,7
-63113817600,2023-08-12T15:00:10,741426607.5,A716A619-734C-4949-BF8B-94817E45AE2B,0,2.970854,0,35,100,7.965784,4500,7,5256,11
-63113817600,2023-01-15T00:26:38.76,741426606.8,4753EC16-4714-40EF-B887-FA978FB59F47,0,2.275007,1,35,2500,6.643856,6885,13,4978,11
-63113817600,2023-07-22T18:41:13.925,741426607.4,CBBEB8C9-5FE1-4FFA-AF30-533C07FCEA7E,0,5.310704,1,35,125,7.643856,5395,17,7124,23
-63113817600,2023-08-12T13:44:17,741426607.5,85941118-BBEA-4A47-838E-F38FF3E645BB,0,2.643856,0,35,125,7.965784,5470,13,5256,11
-63113817600,2023-12-16T14:32:21,741426607.9,F0442D59-7EC1-45BB-AC14-808876761B7B,0,2.970854,0,24,1000,7.965784,5300,-8,4749,-10
-63113817600,2022-06-11T12:00:51.28,741426606.5,36672839-5C1E-457C-A415-2FF2EF0BF387,0,4.33985,0,63,100,8.321928,5958,13,5702,16
-63113817600,2023-09-30T12:47:27,741426607.7,A0031625-97C7-4947-9856-C79494887513,0,2.970854,0,70,250,9.321928,6100,9,6067,6
-63113817600,2023-12-16T19:17:11.24,741426607.9,0359D45D-A48C-41B9-ACFE-997B1A3F84B3,0,2.970854,1,35,1000,7.965784,4206,7,7597,1
-63113817600,2022-06-12T23:58:41.42,741426606.5,3A771069-BE5E-47BB-8655-30AC8DA4EDC1,0,2.970854,1,14,1600,6.321928,4050,15,5045,12
-63113817600,2023-09-16T14:24:14.21,741426607.6,36383DA5-5496-425A-9047-EEA43460F58C,0,4.643856,0,50,100,7.643856,5000,25,4679,18
-63113817600,2023-06-09T22:50:53.24,741426607.2,4A35A8D7-00BC-42ED-817F-8C57FEDFFFE5,0,3.61471,1,50,1000,7.321928,5430,14,6256,6
-63113817600,2024-02-17T18:06:01.78,741426608.1,CDD93477-0BDC-481A-B6FE-A1421AC19CA9,0,3.61471,1,31,1000,7.321928,4650,-3,5713,4
-63113817600,2023-01-21T13:56:00.43,741426606.8,E0F010A9-6BEC-443E-AF11-468F721DCC1A,0,1.356144,0,85,4000,12.287712,5100,14,5178,14
-63113817600,2023-12-10T12:12:10.10,741426607.9,E5A0B739-A8D8-4741-9579-F00E3CFC1316,0,0.970854,0,35,200,7.643856,5250,17,7597,1
-63113817600,2023-09-16T10:48:53.21,741426607.6,C0C0A5B6-A367-4D94-903B-FF644EBA6A5A,0,4.33985,1,28,200,7.643856,5200,22,5767,27
-63113817600,2022-06-18T19:26:36,741426606.5,107A334D-0540-47A0-8C7F-F09A10FC6149,0,5.310704,0,25,1250,7.643856,5000,9,5379,11
-63113817600,2021-02-26T19:17:46.82,741426606.3,F035B761-1C77-4638-A2D1-589096331908,0,2,0,85,6400,12.965784,5500,14,5764,17
-63113817600,2022-05-07T21:16:16.49,741426606.4,0A824EA4-D7C0-483C-9897-BAA997F8D718,0,2,1,35,500,5.906891,5000,-5,5518,7
-63113817600,2024-01-14T17:02:43.27,741426608.1,C3F7B6B5-C8AF-43C0-AE94-B5149DDA1B0C,0,2.970854,1,108,2000,7.965784,3600,-3,6317,4
-63113817600,2023-04-08T17:33:45.07,741426606.9,817A1634-21B0-436B-8B25-771100063F29,0,2,0,58,720,12.965784,5100,8,5064,6
-63113817600,2023-12-16T13:31:30,741426607.9,BE3A1A73-BF3B-438D-B656-37FC3A8F7F5F,0,2.970854,0,57,320,7.643856,7800,6,9359,10
-63113817600,2023-05-01T18:18:26.79,741426607,1F856F9B-A5E8-43B9-80E0-DEA5C9EBD550,0,4.970854,0,400,220,10.643856,6024,16,5179,12
-63113817600,2023-09-16T14:54:42.30,741426607.6,9412E6B6-47E6-4784-86E7-DD0AD9FF6BB6,0,4.643856,0,50,100,7.965784,4700,16,4679,18
-63113817600,2023-10-21T12:36:26,741426607.8,788AF332-D0D1-4F8B-BA8D-E9A045BBFEBA,0,2.970854,0,46,100,10.643856,5500,10,5634,6
-63113817600,2022-06-04T11:23:06,741426606.4,DF1B8FB1-398F-49EC-817D-EF6C0F8A66BA,0,3.61471,0,35,800,6.965784,3600,11,3369,6
-63113817600,2023-12-07T11:46:48.11,741426607.9,0C646150-E032-4E32-A6B6-83825F163260,0,6,0,50,250,6.965784,4550,-5,4956,-6
-63113817600,2024-01-06T16:31:08.03,741426608,907F4951-A616-43C7-9DBA-2E37B1A123D2,0,2,0,62,200,8.643856,6123,10,5720,6
-63113817600,2019-11-17T17:09:41.56,741426606.3,DFA6B889-7AED-444E-823F-66C39B41D181,0,2,0,58,450,12.965784,5550,0,5598,10
-63113817600,2022-10-23T17:19:42.54,741426606.7,E516438A-4A3A-4DDA-BF15-D6192DB17224,0,3.61471,1,32,1250,7.321928,4650,3,5580,5
-63113817600,2023-06-09T23:21:10.36,741426607.2,04887934-0340-4A27-ACAC-241A03548582,0,4,1,21,2000,6.965784,4830,9,6256,6
-63113817600,2024-01-14T15:29:40.49,741426608,7CE0482E-2D27-4244-8079-FCE0273CEC8D,0,2,1,70,500,7.965784,4400,-1,6317,4
-63113817600,2022-05-24T01:46:38.601,741426606.4,395D7BAF-D7C2-4BB9-8142-5502E14B4179,0,4.33985,0,48,320,9.643856,5000,11,5184,7
-63113817600,2022-09-20T05:32:32.812,741426614.3,A0F094AC-ECE7-463B-AAC4-01D2A8597226,0,3.61471,0,49,1600,9.965784,6711,9,4487,5
-63113817600,2019-11-02T13:22:26.99,741426606.3,73A5D5BF-4E78-475A-BC69-89069E1C4B88,0,2,0,58,800,10.965784,4600,16,5084,14
-63113817600,2022-06-10T10:43:43.35,741426606.5,D1FEA6C8-8516-4F41-8573-94578749CBE3,0,1.695994,0,50,250,8.321928,3400,8,3675,7
-63113817600,2023-01-21T13:42:06.46,741426606.8,A17C3952-6FA4-4CB6-981B-3AA93EBC6D28,0,1.356144,0,85,2500,11.287712,4500,0,4551,4
-63113817600,2023-06-09T23:21:22.00,741426614.3,FCADB93D-7B36-4DB8-8A5A-20F3B35220B9,0,4,1,17,2000,6.965784,4700,4,6256,6
-63113817600,2023-05-20T09:23:56,741426607,D5116C36-FCF7-459D-9972-4F28D2BCBACA,0,2.970854,0,35,100,8.321928,6182,9,5258,11
-63113817600,2023-04-30T13:31:08.05,741426606.9,57FEB93F-402E-4B50-95CB-8D05AD25E3FF,0,2,0,85,500,7.965784,3800,-18,3961,-13
-63113817600,2023-11-11T15:00:49,741426607.9,9A769815-DBDD-47E0-BACE-5DC6B219EE3E,0,3.356144,0,43,160,11.287712,6157,2,5634,6
-63113817600,2023-08-20T15:40:06.443,741426607.6,BE5D8693-5243-4BBA-8D6B-E666E3484763,0,4.643856,1,35,1000,7.643856,4750,12,5613,19
-63113817600,2022-06-11T07:31:39.35,741426606.5,27A460F7-BC02-4B63-8C4F-AC21649D9434,0,0.526069,0,50,100,9.321928,6382,19,5516,11
-63113817600,2024-01-20T15:48:45.11,741426608.1,7452D0CD-DD10-41D3-A1C3-D7D3E3E2318A,0,2.970854,0,35,320,7.643856,5669,9,6942,2
-63113817600,2023-09-21T13:23:20,741426607.7,029B4D03-C162-4DB8-A086-3E7DAE8AE158,0,2.970854,0,35,200,7.965784,5419,11,5256,11
-63113817600,2022-06-12T19:44:29.35,741426606.5,233F219F-9A3D-47DD-A137-0F450F99EBDD,0,2.970854,1,45,2500,7.643856,3750,11,4665,15
-63113817600,2023-09-21T18:18:12,741426607.7,5B8F602D-2500-44BD-B265-14E051B0A08B,0,4,0,35,200,7.965784,4350,8,5256,11
-63113817600,2023-05-26T20:49:43.99,741426607,CF3986D0-7DAC-42F6-943D-208D65608E95,0,2.970854,0,300,1400,10.965784,5582,20,4927,19
-63113817600,2023-10-11T17:20:45.50,741426607.8,D3B5F987-3434-46A6-80EB-7B4283E71A2E,0,0.970854,0,35,160,12.965784,4500,-1,4573,5
-63113817600,2022-03-19T17:23:20.71,741426606.4,4B70D837-39BC-49E7-B998-E52E866F6A5C,0,2,0,58,1600,9.965784,4750,19,4573,31
-63113817600,2023-08-05T16:12:36.96,741426607.5,7D7D40EB-262C-4845-A2CC-80022B6BD985,0,1.695994,0,85,100,8.321928,3950,-10,4311,-11
-63113817600,2024-01-06T14:03:40.86,741426608,23EDFD90-5E0E-43C9-B199-381C61FAE4C6,0,2.970854,1,70,3200,6.965784,3750,2,4826,5
-63113817600,2022-07-23T11:54:28.75,741429973.5,9C043B27-AEF8-4C1F-9099-4C0C6C98F7F1,0,4,1,70,1000,7.321928,4558,14,4805,20
-63113817600,2023-05-09T13:20:56.68,741426607,D906DE6B-406F-4678-BE0B-B59D410058BC,0,7.400879,1,85,50,6.965784,6100,6,5568,0
-63113817600,2023-10-21T15:35:51,741426607.8,3E2F097A-7977-4F52-AC93-88DE1F0B37CD,0,2.970854,0,37,160,8.643856,5519,7,6326,5
-63113817600,2023-09-16T19:49:08.29,741426607.7,55CF0983-3DC1-4959-AFF2-701126CEC3FB,0,4,1,24,1000,7.321928,5600,19,4677,18
-63113817600,2023-10-26T12:48:40.95,741426614.4,CD7288E3-0A15-40BA-B9D4-AC9F23C618E9,0,5.310704,0,50,125,6.965784,4669,-14,4888,-6
-63113817600,2023-02-11T18:09:55.66,741426606.8,BD4E38B0-4FB3-48A0-B55B-0011302561E0,0,2,0,85,200,7.643856,5382,9,5475,-2
-63113817600,2023-07-25T18:53:46.63,741426607.5,9C264E20-03F4-4433-AD51-9D3736BEB540,0,2.970854,0,300,400,10.965784,5650,13,5416,16
-63113817600,2023-12-16T14:22:43,741426607.9,36D992BA-FEF5-4FD9-A028-35C1A2DEFA80,0,2.970854,0,30,800,7.643856,4250,-5,4393,-12
-63113817600,2024-01-14T15:35:11.78,741426608,6BA96006-078C-4B8D-AAE5-81790612C616,0,2,1,70,800,7.965784,4200,5,6317,4
-63113817600,2023-11-12T17:32:49.00,741426607.9,358DD523-587E-4E6D-8C09-5839FE8E7B96,0,2.970854,0,24,1000,7.965784,7945,10,7309,13
-63113817600,2023-07-20T18:53:57.38,741426607.4,6EC375F3-D474-4EA2-B380-24FCE0650AFC,0,2.970854,0,300,400,11.965784,5900,14,4775,12
-63113817600,2023-07-21T17:09:41,741426614.4,D049453C-2ACA-4B53-BF00-0682F40C9AC9,0,2.970854,0,35,100,9.965784,5650,0,5256,11
-63113817600,2023-06-01T12:27:19.391,741426607.1,AF26E96E-33AD-4547-8932-6C91CFBD5E3C,0,2,0,35,100,11.287712,5984,17,6767,22
-63113817600,2023-10-14T22:05:49.33,741426607.8,3214B7CA-B349-44D9-BCA2-9790703E6A6E,0,4.970854,1,24,125,7.643856,5650,4,6415,12
-63113817600,2023-10-21T13:28:09,741426614.4,CC5EDB3A-088F-4497-958B-77A4199CC672,0,2.970854,0,70,100,11.287712,5820,4,5690,6
-63113817600,2023-10-13T18:12:28,741426607.8,99C5DCAE-9574-4577-B1C5-464BD01E8E9B,0,2.970854,0,57,400,7.643856,5100,-5,4913,-2
-63113817600,2024-01-06T16:10:43.86,741426608,8866645A-7620-4B84-86C0-3C0F5ECC9885,0,2.970854,1,115,2500,7.643856,4450,-1,4955,1
-63113817600,2022-06-11T15:24:06.93,741426606.5,B282B498-2AE4-4470-9559-46DBA27E7CE1,0,3.61471,0,19,100,10.287712,4900,17,5085,16
-63113817600,2023-05-28T13:54:52.05,741426614.3,B10244F2-86CF-4242-95FB-58689B218B2A,0,2,0,24,250,11.287712,5582,9,5300,11
-63113817600,2023-06-09T23:29:36.74,741426614.3,D56AB9F6-E9C4-49D1-AF23-73E7D27B935B,0,4,1,40,2500,7.321928,4300,1,6256,6
-63113817600,2023-12-17T17:09:40.77,741426608,0ADFE6ED-EB72-4902-A3B2-B0D9B33887C0,0,3.356144,0,35,160,7.643856,4832,16,7597,1
-63113817600,2022-10-16T18:44:02.50,741426606.7,622258F1-B9A0-4EC6-8DB1-6FA8601A4541,0,3.356144,1,31,1250,7.321928,4400,-2,6009,0
-63113817600,2023-05-28T13:44:41.78,741426607.1,767B517C-243B-4B97-A1B9-F466D872AFC1,0,2.275007,0,24,100,12.965784,4800,9,5191,13
-63113817600,2023-06-19T20:01:31.49,741426607.3,C5CF3E5C-F3A2-4A54-8390-A598AC768736,0,3.61471,1,85,1600,7.643856,5200,15,5496,6
-63113817600,2023-02-24T20:55:05.69,741426614.3,3E8350E0-6974-40D8-BF33-4777EEC0D3C9,0,0.970854,0,85,1250,10.643856,4350,14,4867,12
-63113817600,2024-01-14T14:10:41.78,741426608,173B983A-6E5B-4938-95D5-5E3AB53220C1,0,2.970854,1,119,400,7.965784,5150,12,5687,5
-63113817600,2022-03-19T21:35:08.14,741426606.4,AE1EB474-277D-4A62-88EB-7177950B7880,0,2,0,58,6400,7.965784,2450,4,2690,13
-63113817600,2019-11-17T20:26:38.30,741426606.3,81DCC0BC-1145-43C0-A0A3-E56723BED889,0,2,0,58,6400,7.965784,2500,-1,2641,16
-63113817600,2023-12-16T11:39:00,741426607.9,5C31C5D8-FF0A-459C-B111-E39431028768,0,2.970854,0,59,640,7.965784,5050,-7,4583,-8
-63113817600,2023-09-16T16:37:56.55,741426607.6,6E89B81F-783B-4490-99AC-5575AAF9E787,0,2.970854,0,50,800,7.643856,4600,25,4679,18
-63113817600,2022-06-12T22:42:21.86,741426606.5,C1A877AA-ACDC-4FB0-A210-50046E68F8D7,0,3.356144,1,30.5,1250,7.321928,4700,14,5216,14
-63113817600,2023-05-26T19:25:20.1,741426607,41C1A425-1E1D-416F-AEF4-3D9C31AF9D4D,0,6.33985,0,28,100,8.643856,5982,24,5752,11
-63113817600,2022-05-21T14:31:54,741426606.4,F2C7245D-BB15-45B5-9585-6C677F12AD49,0,2.970854,0,127,125,11.643856,5200,15,7105,15
-63113817600,2023-12-10T12:38:20.62,741426607.9,E1F5808E-AB4C-4F58-9580-C414F66A468B,0,0.970854,0,35,160,8.321928,4932,15,7597,1
-63113817600,2023-09-16T17:48:18.17,741426614.4,6BC4DE8F-F24B-407D-9AE3-20807E0EC3C6,0,2.643856,0,50,800,8.321928,4600,16,4679,18
